numeroChip,fecha_nacimiento,fecha_implantacion,sexo,raza,aptitud,provincia,municipio
938000000092801,15/05/2005,20/05/2005,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,PUEBLA DE ARGANZÓN (LA)
938000000081406,05/04/2005,30/05/2005,H,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,LA RIOJA,URUÑUELA
938000000105380,01/01/1999,27/06/2005,H,SABUESO ESPAÑOL,LUJO Y COMPAÑIA,SEVILLA,SEVILLA
938000000120890,10/06/2003,11/07/2005,M,SETTER INGLES - ENGLISH SETTER,CAZA,CADIZ,SAN FERNANDO
938000000124197,10/02/2002,12/07/2005,H,CA RATER MALLORQUI - RATONERO MALLORQUIN - RATER MALLORQUIN,LUJO Y COMPAÑIA,LA RIOJA,HARO
938000000119301,01/05/2005,26/07/2005,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,MADRID,MADRID
985120022115792,08/04/2005,08/05/2006,M,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,LA RIOJA,SANTO DOMINGO DE LA CALZADA
985120022158210,05/01/2006,08/03/2006,H,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,TOLEDO,TOLEDO
977200004170643,15/02/2006,13/06/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,ZARAGOZA,BORJA
953000005029217,10/01/2005,13/07/2006,H,SETTER INGLES - ENGLISH SETTER,CAZA,BARCELONA,GIRONELLA
981098100381921,01/02/2001,20/04/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,AMPUERO
977200004268930,16/05/2006,12/07/2006,M,EPAGNEUL BRETON - SPANIEL BRETON,LUJO Y COMPAÑIA,ASTURIAS,VILLAVICIOSA
977200004192672,16/05/2006,12/07/2006,M,EPAGNEUL BRETON - SPANIEL BRETON,LUJO Y COMPAÑIA,ASTURIAS,OVIEDO
977200004300607,26/02/2006,03/06/2006,M,BOXER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
985120021082745,04/03/2005,22/03/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
941000000737966,24/12/2005,18/02/2006,H,BOXER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
977200004206480,23/06/2006,23/06/2006,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,NAVARRA,OITZ
724098100773468,05/06/2005,16/09/2005,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
977200004191082,25/03/2006,29/05/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,NAVARRA,LESAKA
981098100282882,04/11/2005,23/01/2006,M,GRIFFON NIVERNAIS - GRIFON DEL NIVERNAIS,LUJO Y COMPAÑIA,VALLADOLID,VALLADOLID
977200004189925,28/03/2006,29/05/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BARCELONA,SANT PERE DE RIBES
938000000118506,16/04/2005,31/10/2005,M,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,NAVARRA,ZIZUR MAYOR/ZIZUR NAGUSIA
977200004220928,05/05/2006,05/05/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,PALENCIA,BARRUELO DE SANTULLÁN
981098100273488,15/11/2004,07/03/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTRO-URDIALES
977200004225469,01/03/2006,05/05/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,ZARAGOZA,GALLUR
978000000677224,26/02/2001,14/10/2005,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CADIZ,CHICLANA DE LA FRONTERA
977200004222655,20/01/2006,24/03/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,NOJA
985120022270226,15/03/2006,17/05/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100738640,01/04/2005,31/10/2005,M,POINTER,CAZA,BURGOS,VILLAMAYOR DE LOS MONTES
724098100745872,01/01/2000,31/10/2005,M,POINTER,CAZA,BURGOS,VILLAMAYOR DE LOS MONTES
938000000211222,01/01/2005,29/03/2006,H,BOXER,LUJO Y COMPAÑIA,CANTABRIA,AMPUERO
981098100357409,15/10/2005,12/05/2006,H,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
985120023320743,05/01/2006,06/04/2006,H,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,LUJO Y COMPAÑIA,BALEARS (ILLES),SANT JOSEP DE SA TALAIA
981098100264877,20/05/2006,26/07/2006,M,BULLDOG INGLES,LUJO Y COMPAÑIA,VALENCIA,ROCAFORT
724098100757656,07/04/2006,17/05/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,LA RIOJA,NÁJERA
968000003807306,01/01/2006,12/05/2006,M,BULLDOG FRANCES - BOULEDOGUE FRANÇAIS,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
981098100281868,31/12/2005,15/02/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,MALAGA,MARBELLA
981098100355623,04/02/2006,05/05/2006,H,CANICHE - POODLE,LUJO Y COMPAÑIA,BARCELONA,CAPELLADES
985120023406131,15/08/2005,20/10/2005,M,BOXER,LUJO Y COMPAÑIA,NAVARRA,SANGÜESA/ZANGOZA
977200004147073,12/04/2006,26/05/2006,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,LUJO Y COMPAÑIA,GUADALAJARA,ALOVERA
977200004176157,31/01/2005,22/07/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,LA RIOJA,NÁJERA
981098100276777,11/06/2005,18/03/2006,M,SHAR PEI - MINI PEI,CAZA,CANTABRIA,CASTRO-URDIALES
938000000117168,01/08/2005,14/11/2005,M,ROTTWEILER,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
724098100634101,21/06/2001,30/11/2004,H,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,TOLEDO,SANTO DOMINGO-CAUDILLA
981098100466994,01/07/2006,22/08/2006,M,SHIH TZU,GUARDA DEFENSA Y UTILIDAD,ALICANTE ,ALICANTE/ALACANT
977200004294386,17/07/2005,27/07/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,LAS PALMAS,PALMAS DE GRAN CANARIA (LAS)
977200004614413,20/11/1997,21/04/2006,M,CHIHUAHUA,LUJO Y COMPAÑIA,CANTABRIA,VOTO
985120023820671,02/12/2005,10/12/2005,H,FELINO (SIN CODIFICAR),GUARDA DEFENSA Y UTILIDAD,SEVILLA,VILLANUEVA DEL RÍO Y MINAS
977200001303927,18/07/2003,18/07/2006,H,POINTER,GUARDA DEFENSA Y UTILIDAD,LLEIDA,ESTERRI D'ÀNEU
724098100754163,14/04/2006,05/08/2006,M,BORDER COLLIE,LUJO Y COMPAÑIA,NAVARRA,GOIZUETA
981098100273298,05/03/2006,12/05/2006,H,AMERICAN STAFFORDSHIRE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,MIERA
981098100276001,05/03/2006,12/05/2006,H,AMERICAN STAFFORDSHIRE TERRIER,LUJO Y COMPAÑIA,ALICANTE ,DÉNIA
724098100754016,12/04/2006,26/06/2006,M,FELINO (SIN CODIFICAR),LUJO Y COMPAÑIA,JAEN,CAROLINA (LA)
981098100270441,05/03/2006,06/06/2006,M,AMERICAN STAFFORDSHIRE TERRIER,GUARDA DEFENSA Y UTILIDAD,MADRID,MADRID
981098100270650,05/03/2006,05/03/2006,M,AMERICAN STAFFORDSHIRE TERRIER,GUARDA DEFENSA Y UTILIDAD,BARCELONA,ABRERA
981098100268493,01/04/2006,05/06/2006,M,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,CAZA,BURGOS,VALLE DE MENA
981098100285649,05/03/2006,12/05/2006,H,AMERICAN STAFFORDSHIRE TERRIER,GUARDA DEFENSA Y UTILIDAD,MURCIA,ÁGUILAS
981098100286121,15/05/2006,14/07/2006,M,BULLDOG INGLES,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
981098100463260,30/04/2006,04/08/2006,H,POINTER,CAZA,LAS PALMAS,PUERTO DEL ROSARIO
953000005031682,06/05/2006,11/07/2006,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,VALLADOLID,VALLADOLID
981098100286102,05/03/2006,01/06/2006,H,AMERICAN STAFFORDSHIRE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,SANTANDER
981098100282669,05/03/2006,04/04/2006,H,AMERICAN STAFFORDSHIRE TERRIER,GUARDA DEFENSA Y UTILIDAD,ALICANTE ,PETRER
953000005040329,01/02/2006,03/08/2006,H,CHIHUAHUA,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
953000005040405,01/07/2006,17/08/2006,H,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,BARCELONA,TORRELLES DE FOIX
953000005040302,01/07/2006,17/08/2006,M,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,MADRID,MADRID
953000005040249,01/07/2006,19/08/2006,M,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTRO-URDIALES
953000005037363,01/07/2006,19/08/2006,M,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,ASTURIAS,OVIEDO
953000005037220,01/06/2006,01/08/2006,M,BEAGLE,CAZA,MADRID,MADRID
968000003972768,01/01/2006,26/05/2006,M,BULLDOG INGLES,LUJO Y COMPAÑIA,GRANADA,ALMUÑÉCAR
981098100283432,22/02/2006,05/05/2006,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,MADRID,ALCOBENDAS
985120023564243,19/06/2005,07/01/2006,H,SETTER INGLES - ENGLISH SETTER,CAZA,BURGOS,CASTRILLO MATAJUDÍOS
977200004210498,28/04/2006,21/06/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,MADRID,ALCORCÓN
724098100492094,01/01/2003,01/03/2003,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,NAVARRA,CASTEJÓN
977200004271604,29/04/2006,28/08/2006,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,LA RIOJA,LOGROÑO
977200004251698,28/04/2006,21/06/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,ALICANTE ,TORREVIEJA
977200004240032,28/04/2006,21/06/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,ALICANTE ,SAN MIGUEL DE SALINAS
985120021819181,01/01/2000,01/06/2006,H,MASTIN ESPAÑOL,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,UDÍAS
938000000162760,07/09/2005,16/12/2005,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
985120017604583,29/09/2005,15/06/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,ASTURIAS,SIERO
985120022474133,01/11/2005,09/12/2005,H,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,LA RIOJA,OLLAURI
985120023409002,01/11/2005,09/12/2005,M,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,LA RIOJA,OLLAURI
724098100746411,25/10/2005,09/12/2005,M,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
724098100736245,25/10/2005,09/12/2005,H,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,LA RIOJA,LOGROÑO
724098100750440,25/10/2005,09/12/2005,M,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,LA RIOJA,LOGROÑO
938000000169762,05/11/2005,24/12/2005,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
938000000161060,20/10/2005,20/12/2005,H,GOLDEN RETRIEVER - COBRADOR DORADO,GUARDA DEFENSA Y UTILIDAD,BURGOS,CONDADO DE TREVIÑO
938000000172720,06/11/2005,21/12/2005,M,SHIBA INU,LUJO Y COMPAÑIA,ALICANTE ,SANTA POLA
938000000171442,25/11/2005,26/12/2005,M,SHIBA INU,LUJO Y COMPAÑIA,BALEARS (ILLES),VALLDEMOSSA
380098100727173,08/10/2005,09/12/2005,H,BULLDOG INGLES,LUJO Y COMPAÑIA,CORUÑA (A),NARÓN
938000000164415,06/11/2005,20/12/2005,H,SHIBA INU,LUJO Y COMPAÑIA,ALICANTE ,ALICANTE/ALACANT
938000000193773,03/09/2005,17/02/2006,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
724098100661927,22/06/2006,04/09/2006,H,EPAGNEUL BRETON - SPANIEL BRETON,CAZA,ZAMORA,ZAMORA
953000005033382,01/06/2006,20/09/2006,M,AMERICAN STAFFORDSHIRE TERRIER,LUJO Y COMPAÑIA,LA RIOJA,BRIONES
953000005029530,04/08/2006,04/08/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,LA RIOJA,SANTO DOMINGO DE LA CALZADA
953000005029933,10/06/2006,19/07/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,VALLE DE OCA
953000005029590,01/06/2006,13/07/2006,H,PEKINES - PEQUINES - PEKINOIS - PEKINGESE,LUJO Y COMPAÑIA,ASTURIAS,OVIEDO
981098100282264,20/07/2006,11/09/2006,M,BULLDOG INGLES,LUJO Y COMPAÑIA,NAVARRA,PAMPLONA/IRUÑA
981098100282595,20/07/2006,05/09/2006,H,BULLDOG INGLES,LUJO Y COMPAÑIA,NAVARRA,PAMPLONA/IRUÑA
981098100443214,01/06/2005,08/09/2006,M,SABUESO ESPAÑOL,CAZA,NAVARRA,LESAKA
981098100468123,01/04/2006,08/08/2006,M,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,LESAKA
981098100440566,01/04/2006,08/09/2006,H,SABUESO ESPAÑOL,CAZA,NAVARRA,LESAKA
981098100285493,01/05/2006,04/08/2006,H,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,LUJO Y COMPAÑIA,ZARAGOZA,ZARAGOZA
981098100268572,19/04/2006,20/07/2006,H,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,CANTABRIA,SAN ROQUE DE RIOMIERA
724098100775522,26/11/2005,19/07/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,NAVARRA,UTERGA
981098100277698,01/04/2005,11/05/2006,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,LUJO Y COMPAÑIA,BALEARS (ILLES),MURO
985120023553079,29/04/2006,19/06/2006,M,MASTIN ESPAÑOL,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTRO-URDIALES
981098100272169,18/11/2005,25/05/2006,M,AIREDALE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,GURIEZO
985120023553562,28/03/2006,27/06/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,SEVILLA,TOMARES
977200004947648,01/01/2005,01/01/2005,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,NAVARRA,BERIÁIN
981098100470410,29/06/2006,21/08/2006,M,LEONBERGER,LUJO Y COMPAÑIA,LUGO,FOZ
981098100470450,29/06/2006,21/08/2006,H,LEONBERGER,LUJO Y COMPAÑIA,AVILA,HOYO DE PINARES (EL)
981098100353259,28/04/2006,09/06/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,LA RIOJA,ALDEANUEVA DE EBRO
981098100282045,20/07/2006,23/09/2006,H,BULLDOG INGLES,LUJO Y COMPAÑIA,CANTABRIA,TORRELAVEGA
953000005028588,01/01/2005,06/07/2006,H,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,ALICANTE ,ALICANTE/ALACANT
953000005037235,01/08/2006,03/10/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
953000005046767,01/01/2006,29/09/2006,M,SABUESO ESPAÑOL,LUJO Y COMPAÑIA,OURENSE,RÚA (A)
938000000176536,01/01/2000,29/09/2006,M,MALAMUTE DE ALASKA - ALASKAN MALAMUTE,LUJO Y COMPAÑIA,LA RIOJA,CASTAÑARES DE RIOJA
953000005036560,01/01/2005,26/09/2006,M,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,LA RIOJA,HARO
938000000180638,01/04/2006,07/06/2006,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
938000000183154,01/01/2003,06/06/2006,M,AFFENPINSCHER - PINSCHER ENANO,PASTOR,LA RIOJA,CIHURI
938000000179897,01/04/2006,11/05/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
977200004214619,23/05/2005,29/07/2006,H,EPAGNEUL BRETON - SPANIEL BRETON,CAZA,NAVARRA,ARANO
977200005656209,03/05/2006,01/09/2006,M,BORDER COLLIE,LUJO Y COMPAÑIA,NAVARRA,ARANO
977200005583889,09/07/2006,03/10/2006,M,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,ETXARRI-ARANATZ
724098100742855,01/10/2005,03/07/2006,M,HUSKY SIBERIANO - SIBERIAN HUSKY,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTRO-URDIALES
985120023457925,19/02/2006,12/06/2006,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,LUJO Y COMPAÑIA,CANTABRIA,GURIEZO
938000000182338,15/03/2006,01/06/2006,H,CA RATER MALLORQUI - RATONERO MALLORQUIN - RATER MALLORQUIN,LUJO Y COMPAÑIA,NAVARRA,MURCHANTE
981098100285469,05/11/2005,20/05/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,BURGOS,CONDADO DE TREVIÑO
981098100347301,14/04/2006,03/07/2006,H,BULLDOG FRANCES - BOULEDOGUE FRANÇAIS,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
981098100347150,19/03/2006,20/07/2006,M,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
981098100343691,01/06/2006,01/08/2006,M,BEAGLE,CAZA,ASTURIAS,OVIEDO
981098100343847,18/06/2006,13/09/2006,M,BEAGLE,CAZA,ZAMORA,ALCAÑICES
977200004171466,07/04/2006,31/05/2006,H,BOXER,LUJO Y COMPAÑIA,NAVARRA,ALTSASU/ALSASUA
985120022434218,20/07/2005,12/06/2006,H,BOXER,LUJO Y COMPAÑIA,BARCELONA,BEGUES
981098100380190,02/05/2006,07/07/2006,M,SHIH TZU,LUJO Y COMPAÑIA,CANTABRIA,GURIEZO
938000000111391,30/09/2005,05/11/2005,M,AKITA INU,LUJO Y COMPAÑIA,VALENCIA,OLLERIA (L')
938000000202141,01/04/2006,11/05/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,BURGOS
977200004289038,02/01/2001,09/05/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,POZA DE LA SAL
380098100876416,24/04/2006,05/07/2006,M,BULLDOG FRANCES - BOULEDOGUE FRANÇAIS,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
953000005036754,01/01/2003,20/09/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,PALENCIA,HERRERA DE PISUERGA
953000005036785,01/01/2000,19/09/2006,M,CA RATER MALLORQUI - RATONERO MALLORQUIN - RATER MALLORQUIN,LUJO Y COMPAÑIA,LLEIDA,LLEIDA
953000005029068,01/01/2006,12/09/2006,H,PODENCO ANDALUZ,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
953000005037314,01/04/2006,12/09/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
938000000195383,03/01/2006,03/05/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,CASALARREINA
953000005039335,01/01/2006,19/09/2006,H,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,NAVARRA,CASCANTE
938000000188024,10/01/2006,20/02/2006,H,AKITA INU,LUJO Y COMPAÑIA,CASTELLON ,VALL DE ALMONACID
938000000204585,10/01/2006,20/02/2006,H,AKITA INU,LUJO Y COMPAÑIA,BARCELONA,FONOLLOSA
985120023309696,02/11/2000,20/07/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,SEGOVIA,NAVALMANZANO
938000000183308,15/03/2005,04/08/2006,H,FOX TERRIER - SMOOTH (PELO LISO) - SMOOTH FOX TERRIER,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
985120022212359,25/03/2006,13/07/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
977200004164455,02/05/2006,10/08/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
977200004208009,07/06/2006,04/08/2006,M,SETTER INGLES - ENGLISH SETTER,CAZA,BURGOS,CONDADO DE TREVIÑO
938000000181424,01/08/2005,18/04/2006,H,POINTER,CAZA,ZAMORA,MADRIDANOS
938000000209224,03/04/2006,08/07/2006,M,YORKSHIRE TERRIER,GUARDA DEFENSA Y UTILIDAD,BURGOS,PUEBLA DE ARGANZÓN (LA)
93800000093543,05/06/2003,18/11/2005,H,POINTER,CAZA,LA RIOJA,SAN ASENSIO
953000005038107,25/04/2006,02/10/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,BURGOS,CONDADO DE TREVIÑO
977200004166390,01/01/2006,20/07/2006,H,SPITZ LULU DE POMERANIA - LULU DE POMERANIA,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
981098100327220,27/03/2005,03/05/2006,H,PINSCHER,LUJO Y COMPAÑIA,CANTABRIA,RASINES
981098100464306,27/07/2005,27/07/2006,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,CACERES,PERALEDA DE LA MATA
938000000121685,30/09/2005,08/11/2005,H,AKITA INU,LUJO Y COMPAÑIA,BALEARS (ILLES),EIVISSA
981098100466142,24/06/1999,28/10/2006,H,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,SORIA,SORIA
981098100461948,20/06/2003,28/10/2006,H,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,SORIA,SORIA
938000000211824,10/01/2006,20/02/2006,M,SHIBA INU,LUJO Y COMPAÑIA,MADRID,MADRID
981098100467422,28/10/2006,28/10/2006,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,SORIA,SORIA
938000000194025,10/01/2006,20/02/2006,M,SHIBA INU,LUJO Y COMPAÑIA,CASTELLON ,BENICARLÓ
938000000187059,24/01/2006,29/03/2006,H,ROTTWEILER,LUJO Y COMPAÑIA,ASTURIAS,RIBADESELLA
380098100792642,09/12/2005,27/03/2006,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,PANCORBO
985120022330857,01/01/2004,15/08/2006,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,CAZA,CANTABRIA,LIÉRGANES
953000005031987,01/05/2006,21/07/2006,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,NAVARRA,OLAZTI/OLAZAGUTÍA
938000000110609,11/12/2005,10/02/2006,M,BICHON MALTES - MALTESE,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,OLLAURI
938000000080356,22/12/2005,10/02/2006,H,BICHON MALTES - MALTESE,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,OLLAURI
938000000118323,11/12/2005,10/02/2006,H,BICHON MALTES - MALTESE,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,OLLAURI
938000000110118,11/12/2005,10/02/2006,M,BICHON MALTES - MALTESE,GUARDA DEFENSA Y UTILIDAD,ASTURIAS,GIJÓN
938000000110044,11/12/2005,10/02/2006,H,BICHON MALTES - MALTESE,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,OLLAURI
938000000075452,22/12/2005,10/02/2006,M,SPITZ LULU DE POMERANIA - LULU DE POMERANIA,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,OLLAURI
985120023410558,10/09/2005,19/12/2005,H,CHIHUAHUA,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
941000001313113,16/04/2006,12/06/2006,M,BRACO FRANCES - BRAQUE FRANÇAIS,LUJO Y COMPAÑIA,CANTABRIA,LAREDO
938000000256200,01/01/2005,02/08/2006,M,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,BARCELONA,ESPUNYOLA (L')
981098100345765,25/12/2004,13/08/2006,H,SETTER INGLES - ENGLISH SETTER,CAZA,OURENSE,CELANOVA
953000005028814,09/06/2006,26/08/2006,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
953000005028861,04/06/2006,25/08/2006,M,SHIH TZU,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
938000000214377,31/10/2005,29/08/2006,M,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,GUARDA DEFENSA Y UTILIDAD,ZARAGOZA,ZARAGOZA
977200004285716,10/05/2006,31/08/2006,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
981098100379472,01/01/2006,06/07/2006,H,HUSKY SIBERIANO - SIBERIAN HUSKY,LUJO Y COMPAÑIA,BARCELONA,AVINYONET DEL PENEDÈS
981098100375481,24/07/2005,24/07/2006,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,CORUÑA (A),CORUÑA (A)
